1418,2029-09-29,1418,47,Saturday,September,2029,2029-Sep,29,272,38,2029-W38,2029-09-23,39,2029-W39,2029-09-24,Non-Holiday,Weekend
1419,2029-09-30,1419,47,Sunday,September,2029,2029-Sep,30,273,38,2029-W38,2029-09-30,39,2029-W39,2029-09-24,Non-Holiday,Weekend
1420,2029-10-01,1420,47,Monday,October,2029,2029-Oct,1,274,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekday
1421,2029-10-02,1421,47,Tuesday,October,2029,2029-Oct,2,275,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekday
1422,2029-10-03,1422,47,Wednesday,October,2029,2029-Oct,3,276,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekday
1423,2029-10-04,1423,47,Thursday,October,2029,2029-Oct,4,277,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekday
1424,2029-10-05,1424,47,Friday,October,2029,2029-Oct,5,278,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekday
1425,2029-10-06,1425,47,Saturday,October,2029,2029-Oct,6,279,39,2029-W39,2029-09-30,40,2029-W40,2029-10-01,Non-Holiday,Weekend
1426,2029-10-07,1426,47,Sunday,October,2029,2029-Oct,7,280,39,2029-W39,2029-10-07,40,2029-W40,2029-10-01,Non-Holiday,Weekend
1427,2029-10-08,1427,47,Monday,October,2029,2029-Oct,8,281,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekday
1428,2029-10-09,1428,47,Tuesday,October,2029,2029-Oct,9,282,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekday
1429,2029-10-10,1429,47,Wednesday,October,2029,2029-Oct,10,283,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekday
1430,2029-10-11,1430,47,Thursday,October,2029,2029-Oct,11,284,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekday
1431,2029-10-12,1431,48,Friday,October,2029,2029-Oct,12,285,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekday
1432,2029-10-13,1432,48,Saturday,October,2029,2029-Oct,13,286,40,2029-W40,2029-10-07,41,2029-W41,2029-10-08,Non-Holiday,Weekend
1433,2029-10-14,1433,48,Sunday,October,2029,2029-Oct,14,287,40,2029-W40,2029-10-14,41,2029-W41,2029-10-08,Non-Holiday,Weekend
1434,2029-10-15,1434,48,Monday,October,2029,2029-Oct,15,288,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekday
1435,2029-10-16,1435,48,Tuesday,October,2029,2029-Oct,16,289,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekday
1436,2029-10-17,1436,48,Wednesday,October,2029,2029-Oct,17,290,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekday
1437,2029-10-18,1437,48,Thursday,October,2029,2029-Oct,18,291,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekday
1438,2029-10-19,1438,48,Friday,October,2029,2029-Oct,19,292,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekday
1439,2029-10-20,1439,48,Saturday,October,2029,2029-Oct,20,293,41,2029-W41,2029-10-14,42,2029-W42,2029-10-15,Non-Holiday,Weekend
1440,2029-10-21,1440,48,Sunday,October,2029,2029-Oct,21,294,41,2029-W41,2029-10-21,42,2029-W42,2029-10-15,Non-Holiday,Weekend
1441,2029-10-22,1441,48,Monday,October,2029,2029-Oct,22,295,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekday
1442,2029-10-23,1442,48,Tuesday,October,2029,2029-Oct,23,296,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekday
1443,2029-10-24,1443,48,Wednesday,October,2029,2029-Oct,24,297,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekday
1444,2029-10-25,1444,48,Thursday,October,2029,2029-Oct,25,298,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekday
1445,2029-10-26,1445,48,Friday,October,2029,2029-Oct,26,299,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekday
1446,2029-10-27,1446,48,Saturday,October,2029,2029-Oct,27,300,42,2029-W42,2029-10-21,43,2029-W43,2029-10-22,Non-Holiday,Weekend
1447,2029-10-28,1447,48,Sunday,October,2029,2029-Oct,28,301,42,2029-W42,2029-10-28,43,2029-W43,2029-10-22,Non-Holiday,Weekend
1448,2029-10-29,1448,48,Monday,October,2029,2029-Oct,29,302,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekday
1449,2029-10-30,1449,48,Tuesday,October,2029,2029-Oct,30,303,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekday
1450,2029-10-31,1450,48,Wednesday,October,2029,2029-Oct,31,304,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekday
1451,2029-11-01,1451,48,Thursday,November,2029,2029-Nov,1,305,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekday
1452,2029-11-02,1452,48,Friday,November,2029,2029-Nov,2,306,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekday
1453,2029-11-03,1453,48,Saturday,November,2029,2029-Nov,3,307,43,2029-W43,2029-10-28,44,2029-W44,2029-10-29,Non-Holiday,Weekend
1454,2029-11-04,1454,48,Sunday,November,2029,2029-Nov,4,308,43,2029-W43,2029-11-04,44,2029-W44,2029-10-29,Non-Holiday,Weekend
1455,2029-11-05,1455,48,Monday,November,2029,2029-Nov,5,309,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekday
1456,2029-11-06,1456,48,Tuesday,November,2029,2029-Nov,6,310,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekday
1457,2029-11-07,1457,48,Wednesday,November,2029,2029-Nov,7,311,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekday
1458,2029-11-08,1458,48,Thursday,November,2029,2029-Nov,8,312,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekday
1459,2029-11-09,1459,48,Friday,November,2029,2029-Nov,9,313,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekday
1460,2029-11-10,1460,48,Saturday,November,2029,2029-Nov,10,314,44,2029-W44,2029-11-04,45,2029-W45,2029-11-05,Non-Holiday,Weekend
1461,2029-11-11,1461,48,Sunday,November,2029,2029-Nov,11,315,44,2029-W44,2029-11-11,45,2029-W45,2029-11-05,Non-Holiday,Weekend
1462,2029-11-12,1462,49,Monday,November,2029,2029-Nov,12,316,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekday
1463,2029-11-13,1463,49,Tuesday,November,2029,2029-Nov,13,317,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekday
1464,2029-11-14,1464,49,Wednesday,November,2029,2029-Nov,14,318,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekday
1465,2029-11-15,1465,49,Thursday,November,2029,2029-Nov,15,319,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekday
1466,2029-11-16,1466,49,Friday,November,2029,2029-Nov,16,320,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekday
1467,2029-11-17,1467,49,Saturday,November,2029,2029-Nov,17,321,45,2029-W45,2029-11-11,46,2029-W46,2029-11-12,Non-Holiday,Weekend
1468,2029-11-18,1468,49,Sunday,November,2029,2029-Nov,18,322,45,2029-W45,2029-11-18,46,2029-W46,2029-11-12,Non-Holiday,Weekend
1469,2029-11-19,1469,49,Monday,November,2029,2029-Nov,19,323,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekday
1470,2029-11-20,1470,49,Tuesday,November,2029,2029-Nov,20,324,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekday
1471,2029-11-21,1471,49,Wednesday,November,2029,2029-Nov,21,325,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekday
1472,2029-11-22,1472,49,Thursday,November,2029,2029-Nov,22,326,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekday
1473,2029-11-23,1473,49,Friday,November,2029,2029-Nov,23,327,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekday
1474,2029-11-24,1474,49,Saturday,November,2029,2029-Nov,24,328,46,2029-W46,2029-11-18,47,2029-W47,2029-11-19,Non-Holiday,Weekend
1475,2029-11-25,1475,49,Sunday,November,2029,2029-Nov,25,329,46,2029-W46,2029-11-25,47,2029-W47,2029-11-19,Non-Holiday,Weekend
1476,2029-11-26,1476,49,Monday,November,2029,2029-Nov,26,330,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekday
1477,2029-11-27,1477,49,Tuesday,November,2029,2029-Nov,27,331,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekday
1478,2029-11-28,1478,49,Wednesday,November,2029,2029-Nov,28,332,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekday
1479,2029-11-29,1479,49,Thursday,November,2029,2029-Nov,29,333,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekday
1480,2029-11-30,1480,49,Friday,November,2029,2029-Nov,30,334,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekday
1481,2029-12-01,1481,49,Saturday,December,2029,2029-Dec,1,335,47,2029-W47,2029-11-25,48,2029-W48,2029-11-26,Non-Holiday,Weekend
1482,2029-12-02,1482,49,Sunday,December,2029,2029-Dec,2,336,47,2029-W47,2029-12-02,48,2029-W48,2029-11-26,Non-Holiday,Weekend
1483,2029-12-03,1483,49,Monday,December,2029,2029-Dec,3,337,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekday
1484,2029-12-04,1484,49,Tuesday,December,2029,2029-Dec,4,338,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekday
1485,2029-12-05,1485,49,Wednesday,December,2029,2029-Dec,5,339,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekday
1486,2029-12-06,1486,49,Thursday,December,2029,2029-Dec,6,340,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekday
1487,2029-12-07,1487,49,Friday,December,2029,2029-Dec,7,341,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekday
1488,2029-12-08,1488,49,Saturday,December,2029,2029-Dec,8,342,48,2029-W48,2029-12-02,49,2029-W49,2029-12-03,Non-Holiday,Weekend
1489,2029-12-09,1489,49,Sunday,December,2029,2029-Dec,9,343,48,2029-W48,2029-12-09,49,2029-W49,2029-12-03,Non-Holiday,Weekend
1490,2029-12-10,1490,49,Monday,December,2029,2029-Dec,10,344,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekday
1491,2029-12-11,1491,49,Tuesday,December,2029,2029-Dec,11,345,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekday
1492,2029-12-12,1492,50,Wednesday,December,2029,2029-Dec,12,346,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekday
1493,2029-12-13,1493,50,Thursday,December,2029,2029-Dec,13,347,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekday
1494,2029-12-14,1494,50,Friday,December,2029,2029-Dec,14,348,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekday
1495,2029-12-15,1495,50,Saturday,December,2029,2029-Dec,15,349,49,2029-W49,2029-12-09,50,2029-W50,2029-12-10,Non-Holiday,Weekend
1496,2029-12-16,1496,50,Sunday,December,2029,2029-Dec,16,350,49,2029-W49,2029-12-16,50,2029-W50,2029-12-10,Non-Holiday,Weekend
1497,2029-12-17,1497,50,Monday,December,2029,2029-Dec,17,351,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekday
1498,2029-12-18,1498,50,Tuesday,December,2029,2029-Dec,18,352,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekday
1499,2029-12-19,1499,50,Wednesday,December,2029,2029-Dec,19,353,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekday
1500,2029-12-20,1500,50,Thursday,December,2029,2029-Dec,20,354,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekday
1501,2029-12-21,1501,50,Friday,December,2029,2029-Dec,21,355,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekday
1502,2029-12-22,1502,50,Saturday,December,2029,2029-Dec,22,356,50,2029-W50,2029-12-16,51,2029-W51,2029-12-17,Non-Holiday,Weekend
1503,2029-12-23,1503,50,Sunday,December,2029,2029-Dec,23,357,50,2029-W50,2029-12-23,51,2029-W51,2029-12-17,Non-Holiday,Weekend
1504,2029-12-24,1504,50,Monday,December,2029,2029-Dec,24,358,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekday
1505,2029-12-25,1505,50,Tuesday,December,2029,2029-Dec,25,359,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekday
1506,2029-12-26,1506,50,Wednesday,December,2029,2029-Dec,26,360,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekday
1507,2029-12-27,1507,50,Thursday,December,2029,2029-Dec,27,361,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekday
1508,2029-12-28,1508,50,Friday,December,2029,2029-Dec,28,362,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekday
1509,2029-12-29,1509,50,Saturday,December,2029,2029-Dec,29,363,51,2029-W51,2029-12-23,52,2029-W52,2029-12-24,Non-Holiday,Weekend
1510,2029-12-30,1510,50,Sunday,December,2029,2029-Dec,30,364,51,2029-W51,2029-12-30,52,2029-W52,2029-12-24,Non-Holiday,Weekend
1511,2029-12-31,1511,50,Monday,December,2029,2029-Dec,31,365,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekday
1512,2030-01-01,1512,50,Tuesday,January,2030,2030-Jan,1,1,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekday
1513,2030-01-02,1513,50,Wednesday,January,2030,2030-Jan,2,2,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekday
1514,2030-01-03,1514,50,Thursday,January,2030,2030-Jan,3,3,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekday
1515,2030-01-04,1515,50,Friday,January,2030,2030-Jan,4,4,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekday
1516,2030-01-05,1516,50,Saturday,January,2030,2030-Jan,5,5,52,2029-W52,2029-12-30,1,2029-W01,2029-12-31,Non-Holiday,Weekend
1517,2030-01-06,1517,50,Sunday,January,2030,2030-Jan,6,6,52,2029-W52,2030-01-06,1,2029-W01,2029-12-31,Non-Holiday,Weekend
1518,2030-01-07,1518,50,Monday,January,2030,2030-Jan,7,7,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekday
1519,2030-01-08,1519,50,Tuesday,January,2030,2030-Jan,8,8,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekday
1520,2030-01-09,1520,50,Wednesday,January,2030,2030-Jan,9,9,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekday
1521,2030-01-10,1521,50,Thursday,January,2030,2030-Jan,10,10,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekday
1522,2030-01-11,1522,50,Friday,January,2030,2030-Jan,11,11,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekday
1523,2030-01-12,1523,51,Saturday,January,2030,2030-Jan,12,12,1,2030-W01,2030-01-06,2,2030-W02,2030-01-07,Non-Holiday,Weekend
1524,2030-01-13,1524,51,Sunday,January,2030,2030-Jan,13,13,1,2030-W01,2030-01-13,2,2030-W02,2030-01-07,Non-Holiday,Weekend
1525,2030-01-14,1525,51,Monday,January,2030,2030-Jan,14,14,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekday
1526,2030-01-15,1526,51,Tuesday,January,2030,2030-Jan,15,15,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekday
1527,2030-01-16,1527,51,Wednesday,January,2030,2030-Jan,16,16,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekday
1528,2030-01-17,1528,51,Thursday,January,2030,2030-Jan,17,17,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekday
1529,2030-01-18,1529,51,Friday,January,2030,2030-Jan,18,18,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekday
1530,2030-01-19,1530,51,Saturday,January,2030,2030-Jan,19,19,2,2030-W02,2030-01-13,3,2030-W03,2030-01-14,Non-Holiday,Weekend
1531,2030-01-20,1531,51,Sunday,January,2030,2030-Jan,20,20,2,2030-W02,2030-01-20,3,2030-W03,2030-01-14,Non-Holiday,Weekend
1532,2030-01-21,1532,51,Monday,January,2030,2030-Jan,21,21,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekday
1533,2030-01-22,1533,51,Tuesday,January,2030,2030-Jan,22,22,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekday
1534,2030-01-23,1534,51,Wednesday,January,2030,2030-Jan,23,23,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekday
1535,2030-01-24,1535,51,Thursday,January,2030,2030-Jan,24,24,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekday
1536,2030-01-25,1536,51,Friday,January,2030,2030-Jan,25,25,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekday
1537,2030-01-26,1537,51,Saturday,January,2030,2030-Jan,26,26,3,2030-W03,2030-01-20,4,2030-W04,2030-01-21,Non-Holiday,Weekend
1538,2030-01-27,1538,51,Sunday,January,2030,2030-Jan,27,27,3,2030-W03,2030-01-27,4,2030-W04,2030-01-21,Non-Holiday,Weekend
1539,2030-01-28,1539,51,Monday,January,2030,2030-Jan,28,28,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekday
1540,2030-01-29,1540,51,Tuesday,January,2030,2030-Jan,29,29,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekday
1541,2030-01-30,1541,51,Wednesday,January,2030,2030-Jan,30,30,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekday
1542,2030-01-31,1542,51,Thursday,January,2030,2030-Jan,31,31,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekday
1543,2030-02-01,1543,51,Friday,February,2030,2030-Feb,1,32,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekday
1544,2030-02-02,1544,51,Saturday,February,2030,2030-Feb,2,33,4,2030-W04,2030-01-27,5,2030-W05,2030-01-28,Non-Holiday,Weekend
1545,2030-02-03,1545,51,Sunday,February,2030,2030-Feb,3,34,4,2030-W04,2030-02-03,5,2030-W05,2030-01-28,Non-Holiday,Weekend
1546,2030-02-04,1546,51,Monday,February,2030,2030-Feb,4,35,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekday
1547,2030-02-05,1547,51,Tuesday,February,2030,2030-Feb,5,36,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekday
1548,2030-02-06,1548,51,Wednesday,February,2030,2030-Feb,6,37,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekday
1549,2030-02-07,1549,51,Thursday,February,2030,2030-Feb,7,38,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekday
1550,2030-02-08,1550,51,Friday,February,2030,2030-Feb,8,39,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekday
1551,2030-02-09,1551,51,Saturday,February,2030,2030-Feb,9,40,5,2030-W05,2030-02-03,6,2030-W06,2030-02-04,Non-Holiday,Weekend
1552,2030-02-10,1552,51,Sunday,February,2030,2030-Feb,10,41,5,2030-W05,2030-02-10,6,2030-W06,2030-02-04,Non-Holiday,Weekend
1553,2030-02-11,1553,51,Monday,February,2030,2030-Feb,11,42,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekday
1554,2030-02-12,1554,52,Tuesday,February,2030,2030-Feb,12,43,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekday
1555,2030-02-13,1555,52,Wednesday,February,2030,2030-Feb,13,44,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekday
1556,2030-02-14,1556,52,Thursday,February,2030,2030-Feb,14,45,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekday
1557,2030-02-15,1557,52,Friday,February,2030,2030-Feb,15,46,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekday
1558,2030-02-16,1558,52,Saturday,February,2030,2030-Feb,16,47,6,2030-W06,2030-02-10,7,2030-W07,2030-02-11,Non-Holiday,Weekend
1559,2030-02-17,1559,52,Sunday,February,2030,2030-Feb,17,48,6,2030-W06,2030-02-17,7,2030-W07,2030-02-11,Non-Holiday,Weekend
1560,2030-02-18,1560,52,Monday,February,2030,2030-Feb,18,49,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekday
1561,2030-02-19,1561,52,Tuesday,February,2030,2030-Feb,19,50,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekday
1562,2030-02-20,1562,52,Wednesday,February,2030,2030-Feb,20,51,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekday
1563,2030-02-21,1563,52,Thursday,February,2030,2030-Feb,21,52,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekday
1564,2030-02-22,1564,52,Friday,February,2030,2030-Feb,22,53,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekday
1565,2030-02-23,1565,52,Saturday,February,2030,2030-Feb,23,54,7,2030-W07,2030-02-17,8,2030-W08,2030-02-18,Non-Holiday,Weekend
1566,2030-02-24,1566,52,Sunday,February,2030,2030-Feb,24,55,7,2030-W07,2030-02-24,8,2030-W08,2030-02-18,Non-Holiday,Weekend
1567,2030-02-25,1567,52,Monday,February,2030,2030-Feb,25,56,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekday
1568,2030-02-26,1568,52,Tuesday,February,2030,2030-Feb,26,57,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekday
1569,2030-02-27,1569,52,Wednesday,February,2030,2030-Feb,27,58,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekday
1570,2030-02-28,1570,52,Thursday,February,2030,2030-Feb,28,59,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekday
1571,2030-03-01,1571,52,Friday,March,2030,2030-Mar,1,60,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekday
1572,2030-03-02,1572,52,Saturday,March,2030,2030-Mar,2,61,8,2030-W08,2030-02-24,9,2030-W09,2030-02-25,Non-Holiday,Weekend
1573,2030-03-03,1573,52,Sunday,March,2030,2030-Mar,3,62,8,2030-W08,2030-03-03,9,2030-W09,2030-02-25,Non-Holiday,Weekend
1574,2030-03-04,1574,52,Monday,March,2030,2030-Mar,4,63,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekday
1575,2030-03-05,1575,52,Tuesday,March,2030,2030-Mar,5,64,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekday
1576,2030-03-06,1576,52,Wednesday,March,2030,2030-Mar,6,65,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekday
1577,2030-03-07,1577,52,Thursday,March,2030,2030-Mar,7,66,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekday
1578,2030-03-08,1578,52,Friday,March,2030,2030-Mar,8,67,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekday
1579,2030-03-09,1579,52,Saturday,March,2030,2030-Mar,9,68,9,2030-W09,2030-03-03,10,2030-W10,2030-03-04,Non-Holiday,Weekend
1580,2030-03-10,1580,52,Sunday,March,2030,2030-Mar,10,69,9,2030-W09,2030-03-10,10,2030-W10,2030-03-04,Non-Holiday,Weekend
1581,2030-03-11,1581,52,Monday,March,2030,2030-Mar,11,70,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekday
1582,2030-03-12,1582,53,Tuesday,March,2030,2030-Mar,12,71,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekday
1583,2030-03-13,1583,53,Wednesday,March,2030,2030-Mar,13,72,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekday
1584,2030-03-14,1584,53,Thursday,March,2030,2030-Mar,14,73,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekday
1585,2030-03-15,1585,53,Friday,March,2030,2030-Mar,15,74,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekday
1586,2030-03-16,1586,53,Saturday,March,2030,2030-Mar,16,75,10,2030-W10,2030-03-10,11,2030-W11,2030-03-11,Non-Holiday,Weekend
1587,2030-03-17,1587,53,Sunday,March,2030,2030-Mar,17,76,10,2030-W10,2030-03-17,11,2030-W11,2030-03-11,Non-Holiday,Weekend
1588,2030-03-18,1588,53,Monday,March,2030,2030-Mar,18,77,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekday
1589,2030-03-19,1589,53,Tuesday,March,2030,2030-Mar,19,78,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekday
1590,2030-03-20,1590,53,Wednesday,March,2030,2030-Mar,20,79,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekday
1591,2030-03-21,1591,53,Thursday,March,2030,2030-Mar,21,80,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekday
1592,2030-03-22,1592,53,Friday,March,2030,2030-Mar,22,81,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekday
1593,2030-03-23,1593,53,Saturday,March,2030,2030-Mar,23,82,11,2030-W11,2030-03-17,12,2030-W12,2030-03-18,Non-Holiday,Weekend
1594,2030-03-24,1594,53,Sunday,March,2030,2030-Mar,24,83,11,2030-W11,2030-03-24,12,2030-W12,2030-03-18,Non-Holiday,Weekend
